,sgd_lr,sgdhd_lr,sgdn_lr,sgdnhd_lr,adam_lr,adamhd_lr
46,0.0001,,0.0001,,0.0001,0.35827013850212097
47,0.0001,,0.0001,,0.0001,0.3582395315170288
48,0.0001,,0.0001,,0.0001,0.35821351408958435
49,0.0001,,0.0001,,0.0001,0.3581821322441101
50,0.0001,,0.0001,,0.0001,0.3581441640853882
51,0.0001,,0.0001,,0.0001,0.3581075668334961
52,0.0001,,0.0001,,0.0001,0.3580637574195862
53,0.0001,,0.0001,,0.0001,0.35801610350608826
54,0.0001,,0.0001,,0.0001,0.3579874336719513
55,0.0001,,0.0001,,0.0001,0.35796910524368286
56,0.0001,,0.0001,,0.0001,0.35793712735176086
57,0.0001,,0.0001,,0.0001,0.35791221261024475
58,0.0001,,0.0001,,0.0001,0.35788556933403015
59,0.0001,,0.0001,,0.0001,0.3578549027442932
60,0.0001,,0.0001,,0.0001,0.3578353226184845
61,0.0001,,0.0001,,0.0001,0.3577907681465149
62,0.0001,,0.0001,,0.0001,0.35777103900909424
63,0.0001,,0.0001,,0.0001,0.35773664712905884
64,0.0001,,0.0001,,0.0001,0.3576969504356384
65,0.0001,,0.0001,,0.0001,0.35766664147377014
66,0.0001,,0.0001,,0.0001,0.3576355278491974
67,0.0001,,0.0001,,0.0001,0.3576008975505829
68,0.0001,,0.0001,,0.0001,0.3575768768787384
69,0.0001,,0.0001,,0.0001,0.357549250125885
70,0.0001,,0.0001,,0.0001,0.35752829909324646
71,0.0001,,0.0001,,0.0001,0.35750097036361694
72,0.0001,,0.0001,,0.0001,0.35747256875038147
73,0.0001,,0.0001,,0.0001,0.35743406414985657
74,0.0001,,0.0001,,0.0001,0.3573905825614929
75,0.0001,,0.0001,,0.0001,0.35736390948295593
76,0.0001,,0.0001,,0.0001,0.35734522342681885
77,0.0001,,0.0001,,0.0001,0.35731127858161926
78,0.0001,,0.0001,,0.0001,0.35728245973587036
79,0.0001,,0.0001,,0.0001,0.35725826025009155
80,0.0001,,0.0001,,0.0001,0.3572177588939667
81,0.0001,,0.0001,,0.0001,0.3571796417236328
82,0.0001,,0.0001,,0.0001,0.3571467995643616
83,0.0001,,0.0001,,0.0001,0.35712265968322754
84,0.0001,,0.0001,,0.0001,0.35710036754608154
85,0.0001,,0.0001,,0.0001,0.3570736050605774
86,0.0001,,0.0001,,0.0001,0.3570329248905182
87,0.0001,,0.0001,,0.0001,0.35700979828834534
88,0.0001,,0.0001,,0.0001,0.35697463154792786
89,0.0001,,0.0001,,0.0001,0.3569495677947998
90,0.0001,,0.0001,,0.0001,0.3568997085094452
91,0.0001,,0.0001,,0.0001,0.3568665683269501
92,0.0001,,0.0001,,0.0001,0.35682132840156555
93,0.0001,,0.0001,,0.0001,0.35678350925445557
94,0.0001,,0.0001,,0.0001,0.35676202178001404
95,0.0001,,0.0001,,0.0001,0.35673654079437256
96,0.0001,,0.0001,,0.0001,0.356708288192749
97,0.0001,,0.0001,,0.0001,0.3566651940345764
98,0.0001,,0.0001,,0.0001,0.3566260039806366
99,0.0001,,0.0001,,0.0001,0.3565950095653534
100,0.0001,,0.0001,,0.0001,0.35656028985977173
