,sgd_lr,sgdhd_lr,sgdn_lr,sgdnhd_lr,adam_lr,adamhd_lr
81,0.0001,0.0018544245976954699,0.0001,0.0013963432284072042,0.0001,
82,0.0001,0.0017907496076077223,0.0001,0.0015342900296673179,0.0001,
83,0.0001,0.0018934436375275254,0.0001,0.0014577499823644757,0.0001,
84,0.0001,0.0014684377238154411,0.0001,0.0016303572338074446,0.0001,
85,0.0001,0.0011047408916056156,0.0001,0.0014644305920228362,0.0001,
86,0.0001,0.0007465481176041067,0.0001,0.0014412018936127424,0.0001,
87,0.0001,0.00115416687913239,0.0001,0.0010235056979581714,0.0001,
88,0.0001,0.000930644862819463,0.0001,0.0014898759545758367,0.0001,
89,0.0001,0.0012214398011565208,0.0001,0.0011669127270579338,0.0001,
90,0.0001,0.0006307087023742497,0.0001,0.0013342831516638398,0.0001,
91,0.0001,0.0003096449945587665,0.0001,0.0008257043082267046,0.0001,
92,0.0001,0.0002978841948788613,0.0001,0.0006139513570815325,0.0001,
93,0.0001,0.0003452483215369284,0.0001,0.0014416496269404888,0.0001,
94,0.0001,0.0003935518325306475,0.0001,0.0014238373842090368,0.0001,
95,0.0001,0.00035329555976204574,0.0001,0.001885049743577838,0.0001,
96,0.0001,0.0005632114480249584,0.0001,0.0023045053239911795,0.0001,
97,0.0001,0.00030335685005411506,0.0001,0.003005910199135542,0.0001,
98,0.0001,-0.00014025645214132965,0.0001,0.0026326917577534914,0.0001,
99,0.0001,-0.00044015655294060707,0.0001,0.0024162274785339832,0.0001,
100,0.0001,0.0004679850535467267,0.0001,0.0021270436700433493,0.0001,
